"","price","bathrooms","city","number_of_reviews","review_scores_rating","beds","Air conditioning","Essentials","Familykid friendly","Hair dryer","Hangers","Heating","Laptop friendly workspace","Shampoo","Smoke detector","Washer","property_type.Boat","property_type.Boutique.hotel","property_type.Condominium","property_type.Dorm","property_type.Guest.suite","property_type.House","property_type.In.law","property_type.Loft","property_type.Other","property_type.Timeshare","room_type.Private.room","room_type.Shared.room"
"31406",207,"1","NYC",30,87,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31407",156,"1","LA",38,92,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31408",101,"1","NYC",7,91,3,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31409",187,"1","LA",38,92,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31410",164,"2","LA",49,91,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31411",105,"2","LA",3,93,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31412",119,"1","NYC",5,91,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31413",132,"1","SF",18,91,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31414",74,"1","NYC",27,91,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31415",89,"1","NYC",22,91,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31416",92,"1","Chicago",32,91,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"31417",213,"1.5","SF",12,91,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"31418",69,"1","NYC",2,93,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31419",84,"1","LA",6,93,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31420",209,"2.5","LA",4,91,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31421",71,"1.5","NYC",30,91,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31422",72,"1","DC",2,93,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31423",146,"1","NYC",3,93,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31424",55,"1.5","NYC",6,91,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"31425",202,"1","LA",7,93,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31426",186,"1","NYC",17,86,3,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31427",213,"2","DC",6,93,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31428",74,"1","LA",39,91,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"31429",91,"1","SF",31,91,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31430",140,"1","SF",48,91,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31431",99,"2","LA",50,91,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31432",74,"1","NYC",4,87,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31433",145,"1","NYC",5,93,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31434",145,"1","DC",3,93,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31435",62,"1","NYC",2,84,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31436",78,"1","NYC",23,91,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31437",227,"1","NYC",9,91,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31438",172,"1","NYC",30,87,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31439",74,"1.5","NYC",19,91,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31440",64,"1","NYC",4,85,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31441",89,"1","NYC",4,87,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31442",164,"1","SF",2,85,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31443",245,"2","LA",13,91,3,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31444",123,"1","SF",3,93,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31445",146,"1","NYC",3,93,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"31446",123,"1","NYC",2,93,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31447",81,"1","NYC",4,86,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31448",169,"1","Boston",35,91,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31449",99,"1","NYC",13,91,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31450",146,"1","NYC",4,91,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31451",97,"1","LA",5,91,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31452",81,"1","LA",4,93,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31453",187,"1","NYC",6,91,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31454",187,"1","NYC",7,93,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31455",90,"1","LA",14,92,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31456",146,"1","NYC",14,85,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31457",65,"1.5","LA",50,91,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31458",76,"1","NYC",23,91,2,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31459",79,"1","DC",7,91,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31460",228,"1","NYC",3,93,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31461",84,"1","LA",9,93,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31462",132,"2","LA",4,93,2,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31463",187,"1","NYC",4,93,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"31464",84,"1","LA",41,90,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31465",110,"1","NYC",43,90,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31466",64,"1","LA",5,93,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31467",78,"1","LA",38,92,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31468",101,"1","DC",23,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31469",74,"1","LA",41,91,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31470",119,"1","LA",18,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31471",58,"1.5","LA",5,86,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31472",146,"1","NYC",2,93,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31473",225,"2","SF",2,93,3,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31474",169,"1","NYC",4,93,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31475",81,"1","LA",12,93,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31476",146,"1","NYC",3,89,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31477",105,"1","LA",39,91,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31478",123,"1","NYC",4,93,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31479",62,"1.5","LA",13,93,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31480",127,"1","NYC",19,87,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31481",118,"1","NYC",3,89,3,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31482",64,"1","NYC",4,85,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31483",191,"1","SF",37,91,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31484",119,"1","LA",23,92,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31485",96,"1","Boston",8,84,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31486",127,"1","LA",18,91,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31487",123,"1","NYC",37,91,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31488",92,"1","LA",4,93,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31489",97,"1","NYC",25,90,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31490",66,"1","SF",25,92,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31491",169,"1","NYC",44,91,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31492",97,"1","Chicago",9,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31493",99,"1","SF",14,88,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31494",123,"1","LA",25,91,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31495",99,"2","Chicago",38,91,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31496",135,"1","NYC",7,93,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31497",110,"1","NYC",28,91,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31498",65,"1","LA",7,90,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31499",78,"1","DC",32,91,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31500",110,"1","NYC",24,91,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31501",119,"1","LA",35,91,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31502",71,"1","LA",4,91,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31503",101,"1","Chicago",45,91,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31504",268,"2","NYC",10,91,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31505",123,"1","LA",34,91,3,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31506",71,"1","NYC",35,92,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31507",102,"1","DC",4,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31508",89,"1","SF",24,91,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31509",84,"1","NYC",39,86,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31510",56,"2","LA",34,92,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31511",91,"1","LA",23,91,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31512",246,"2","SF",40,91,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31513",184,"1","SF",19,91,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31514",74,"1","DC",8,86,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31515",245,"2","Boston",39,91,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31516",97,"1","Chicago",20,86,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31517",97,"1","DC",17,91,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"31518",259,"2","LA",7,91,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31519",99,"1","DC",8,93,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31520",97,"1","NYC",3,85,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31521",164,"2","Chicago",5,91,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31522",132,"1","NYC",30,91,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31523",66,"1","NYC",30,87,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31524",253,"2","SF",4,93,3,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31525",74,"1.5","NYC",35,91,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31526",146,"1","LA",10,86,3,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"31527",81,"1","NYC",13,91,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31528",65,"1","NYC",17,89,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31529",59,"1.5","NYC",36,91,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31530",119,"1","LA",18,91,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31531",187,"2","DC",2,84,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31532",110,"1","Chicago",29,91,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31533",99,"1.5","NYC",4,93,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31534",55,"1","NYC",2,93,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31535",110,"1","NYC",18,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31536",140,"1","NYC",42,91,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31537",99,"1","Boston",11,91,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31538",115,"1","LA",5,87,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31539",199,"1","NYC",7,91,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31540",166,"1","NYC",13,91,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31541",79,"1","LA",42,91,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31542",146,"1","NYC",4,91,3,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31543",184,"1","NYC",40,88,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31544",57,"1","NYC",31,91,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31545",55,"1","Boston",4,93,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31546",166,"1","SF",13,91,2,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31547",54,"2","NYC",21,86,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31548",63,"1","DC",43,85,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31549",254,"1","NYC",10,91,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31550",221,"1","SF",9,91,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31551",268,"2","NYC",49,91,2,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31552",92,"1","NYC",45,91,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31553",132,"1","NYC",3,89,2,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31554",50,"1","Chicago",41,86,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31555",68,"1","LA",2,93,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31556",123,"1","LA",14,91,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31557",59,"1","NYC",25,91,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31558",143,"1","NYC",2,85,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31559",84,"1","SF",3,93,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31560",84,"1","LA",19,87,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31561",131,"2","Chicago",3,85,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31562",119,"1","NYC",16,92,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31563",105,"1","LA",39,92,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31564",166,"1","LA",8,91,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31565",101,"1","Chicago",5,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31566",65,"1","LA",7,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31567",146,"1","NYC",31,91,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31568",81,"2","NYC",12,91,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31569",89,"1","Boston",43,91,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31570",232,"1","NYC",9,93,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31571",213,"1","LA",13,91,3,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31572",65,"1","NYC",10,91,2,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31573",115,"1","NYC",31,91,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31574",253,"2","SF",13,91,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31575",101,"1","NYC",30,90,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31576",84,"1","DC",35,88,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31577",65,"1","DC",18,91,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31578",92,"1","Boston",9,91,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"31579",65,"1","NYC",42,91,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31580",71,"1","NYC",13,84,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31581",164,"1","SF",41,91,3,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31582",65,"1","NYC",2,93,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31583",135,"1","LA",38,91,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"31584",172,"1","NYC",15,92,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31585",127,"1","Boston",9,84,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31586",232,"2","Boston",25,92,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31587",81,"1","LA",10,91,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31588",202,"1.5","Chicago",6,91,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"31589",64,"1","Chicago",23,91,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31590",126,"1","NYC",15,90,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31591",60,"1","NYC",4,85,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"31592",213,"2","LA",2,93,3,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"31593",123,"1","NYC",44,91,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31594",101,"1","LA",2,84,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"31595",101,"1","LA",23,91,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31596",78,"1","NYC",41,90,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31597",92,"1","NYC",7,91,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31598",71,"1","LA",4,91,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31599",126,"1","LA",5,86,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"31600",84,"1","SF",27,91,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31601",71,"1","LA",2,93,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31602",151,"1","LA",25,86,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31603",74,"1","NYC",35,89,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31604",68,"1","NYC",2,93,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31605",99,"1","NYC",27,91,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31606",126,"1","LA",37,91,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31607",146,"1","NYC",3,93,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"31608",110,"2","Chicago",20,91,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31609",145,"1","NYC",4,93,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31610",146,"1","NYC",3,93,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31611",176,"1","SF",43,93,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31612",54,"1","LA",41,91,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31613",101,"1","LA",38,86,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31614",71,"1","NYC",15,91,2,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31615",89,"1","DC",12,91,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31616",73,"1","NYC",3,93,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"31617",81,"1","LA",2,93,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31618",65,"1","Boston",2,85,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"31619",199,"1","NYC",12,91,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31620",232,"2","LA",4,93,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"31621",119,"1","LA",29,91,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31622",119,"1","DC",46,91,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"31623",115,"1","SF",38,91,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"31624",184,"1","LA",45,86,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"31625",68,"1","NYC",3,93,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
